date,actual_return,normal_var,normal_cvar,normal_breach,student_t_var,student_t_cvar,student_t_breach,historical_var,historical_cvar,historical_breach
2022-05-27,-0.0594418795900802,-0.10447450030584736,-0.1297506459819239,False,-0.10065178042819362,-0.1370660108768602,False,-0.10086657447268446,-0.14004112949068356,False
2022-05-28,0.0788415356739494,-0.10470058748058042,-0.13000704425976434,False,-0.10095079824362117,-0.13711771374522633,False,-0.10086657447268446,-0.14004112949068356,False
2022-05-29,0.0126933781566179,-0.10422235255643068,-0.12934916357046317,False,-0.10037184364376321,-0.13574901139795126,False,-0.10086657447268446,-0.14004112949068356,False
2022-05-30,0.0493063711258579,-0.10324621241690612,-0.12824239446130323,False,-0.09923512618419152,-0.13494605384370906,False,-0.09888807324333895,-0.13972744564917694,False
2022-05-31,-0.0303765853443543,-0.10157746731926068,-0.12634404187004336,False,-0.09770141153140406,-0.13275952387653603,False,-0.09806611740059355,-0.1362522097139417,False
2022-06-01,-0.1279831454643459,-0.10128407934415996,-0.12600995527523476,True,-0.09732400855394961,-0.1326443451455463,True,-0.09806611740059355,-0.1362522097139417,True
2022-06-02,0.0153199060477946,-0.10151052801318577,-0.12598666111547935,False,-0.09749505282550303,-0.13121203414117674,False,-0.09888807324333895,-0.138537379204809,False
2022-06-03,-0.0665338708156211,-0.10150493351631586,-0.12598269909735,False,-0.09748914936062252,-0.13119299829870537,False,-0.09888807324333895,-0.138537379204809,False
2022-06-04,0.017417726464695,-0.10144773949697439,-0.12591615806547826,False,-0.09742527498193171,-0.13114971264469105,False,-0.09888807324333895,-0.138537379204809,False
2022-06-05,-0.0116498139332857,-0.10129548921854156,-0.12576632446807648,False,-0.09720650944815147,-0.13095302650851678,False,-0.09888807324333895,-0.138537379204809,False
2022-06-06,0.097776983547506,-0.10133008622437971,-0.12580152264249989,False,-0.09725837458372143,-0.13098857798059138,False,-0.09888807324333895,-0.138537379204809,False
2022-06-07,-0.0732104980482996,-0.10155070663290702,-0.12616914229440612,False,-0.09766906188726027,-0.13119662395907844,False,-0.09888807324333895,-0.138537379204809,False
